Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
vs. Airship,-135.65,-1.36,8.94,50.74,0.00,0.00,91.06,60.37
vs. Advanced Recall,68.76,0.69,8.93,65.85,0.00,0.00,91.07,58.89
vs. Mammoth,107.59,1.08,8.79,60.00,0.00,0.00,91.21,59.47
vs. Stinger,131.81,1.32,8.84,70.47,0.00,0.00,91.16,58.45
vs. Flak Turret,-174.09,-1.74,8.85,54.33,0.00,0.00,91.15,60.02
vs. Bulwark,-303.10,-3.03,6.28,37.36,0.00,0.00,93.72,61.00
vs. Katbus,-3.43,-0.03,6.27,50.02,0.00,0.00,93.73,60.15
vs. Locust,-43.14,-0.43,6.57,54.39,0.00,0.00,93.43,59.87
vs. Kraken,-2834.76,-28.35,2.93,10.55,0.00,0.00,97.07,60.99
vs. Predator,179.91,1.80,6.51,65.00,0.00,0.00,93.49,59.13
vs. Valkyrie,-184.37,-1.84,6.47,45.06,0.00,0.00,93.53,60.51
vs. Artillery,222.14,2.22,6.37,60.62,0.00,0.00,93.63,59.44
vs. Advanced Destroyer,219.89,2.20,6.44,60.62,0.00,0.00,93.56,59.44
vs. Shade,-8.96,-0.09,6.57,53.74,0.00,0.00,93.43,59.92
vs. Ranking,0.00,0.18,0.00,0.00,100.00,59.51,0.00,0.00
vs. Aggression,0.59,0.59,0.00,0.00,100.00,59.51,0.00,0.00
Crab,45.71,0.46,13.31,54.32,0.00,0.00,86.69,46.35
Hunter,-23.89,-0.24,13.38,43.92,0.00,0.00,86.62,47.95
Guardian Shield,-40.65,-0.41,12.94,46.85,0.00,0.00,87.06,47.50
Recall,-10.51,-0.11,13.34,51.85,0.00,0.00,86.66,46.73
Recall Hunter,-22.70,-0.23,13.11,43.28,0.00,0.00,86.89,48.04
Scorpion,30.86,0.31,13.19,58.38,0.00,0.00,86.81,45.75
Beetle,-25.55,-0.26,13.55,45.24,0.00,0.00,86.45,47.75
Blink,-11.49,-0.11,13.32,48.65,0.00,0.00,86.68,47.22
Blink Hunter,-25.70,-0.26,13.28,40.70,0.00,0.00,86.72,48.44
Gunbot,-6.57,-0.07,13.50,48.33,0.00,0.00,86.50,47.27
Missilebot,-23.74,-0.24,13.18,43.78,0.00,0.00,86.82,47.96
Wasp,14.44,0.14,13.43,51.64,0.00,0.00,86.57,46.76
Hornet,-29.48,-0.29,13.12,40.89,0.00,0.00,86.88,48.40
Knight,-14.06,-0.14,13.13,50.22,0.00,0.00,86.87,46.99
Crossbow,-53.74,-0.54,13.55,43.36,0.00,0.00,86.45,48.05
Ballista,-94.63,-0.95,2.23,42.73,0.00,0.00,97.77,47.52
King Crab,-16.40,-0.16,2.26,45.21,0.00,0.00,97.74,47.46
Crusader,-7.14,-0.07,2.34,49.59,0.00,0.00,97.66,47.36
Bomber,-13.92,-0.14,2.31,46.74,0.00,0.00,97.69,47.43
Shocker,-81.62,-0.82,2.42,45.54,0.00,0.00,97.58,47.46
Recall Shocker,-80.54,-0.81,2.22,47.16,0.00,0.00,97.78,47.42
Mortar,-61.23,-0.61,2.39,53.25,0.00,0.00,97.61,47.27
Swift Shocker,-60.68,-0.61,2.21,45.42,0.00,0.00,97.79,47.46
Heavy Hunter,-89.89,-0.90,2.33,50.05,0.00,0.00,97.67,47.35
Destroyer,-70.85,-0.71,2.11,50.19,0.00,0.00,97.89,47.35
Raider,-71.36,-0.71,2.28,41.01,0.00,0.00,97.72,47.56
Turret,-84.43,-0.84,2.25,50.05,0.00,0.00,97.75,47.35
Heavy Ballista,-143.79,-1.44,2.93,46.33,0.00,0.00,97.07,47.44
Gargantua,-172.52,-1.73,2.99,53.95,0.00,0.00,97.01,47.21
Sniper,-89.77,-0.90,2.90,46.77,0.00,0.00,97.10,47.43
Advanced Blink,-77.41,-0.77,3.13,44.87,0.00,0.00,96.87,47.49
Assaultbot,-9.04,-0.09,3.03,55.37,0.00,0.00,96.97,47.16
Advancedbot,-19.95,-0.20,3.17,50.77,0.00,0.00,96.83,47.30
Behemoth,-23.72,-0.24,3.06,51.74,0.00,0.00,96.94,47.28
Advanced Mortar,-83.08,-0.83,3.01,55.28,0.00,0.00,96.99,47.17
Blaster,-93.42,-0.93,3.17,50.16,0.00,0.00,96.83,47.32
Butterfly,-62.52,-0.63,11.16,46.40,0.00,0.00,88.84,47.54
Dragonfly,-66.52,-0.67,10.71,45.62,0.00,0.00,89.29,47.63
Falcon,-61.26,-0.61,10.76,51.33,0.00,0.00,89.24,46.94
Airship,-65.63,-0.66,10.64,45.63,0.00,0.00,89.36,47.62
Advanced Recall,-25.52,-0.26,10.80,52.37,0.00,0.00,89.20,46.81
Mammoth,-31.55,-0.32,10.78,56.62,0.00,0.00,89.22,46.30
Stinger,-35.92,-0.36,10.94,42.35,0.00,0.00,89.06,48.03
Flak Turret,-49.25,-0.49,10.82,44.55,0.00,0.00,89.18,47.76
Bulwark,-147.36,-1.47,8.39,55.21,0.00,0.00,91.61,46.70
Katbus,-118.98,-1.19,8.55,54.85,0.00,0.00,91.45,46.72
Matter,0.06,0.03,92.66,47.31,7.32,48.73,0.01,46.15
Energy,-0.10,-0.05,92.65,47.24,7.34,49.55,0.01,77.78
Bandwidth,-7.95,-0.16,92.92,47.17,7.07,50.59,0.01,66.67
Health,0.08,0.66,92.49,47.23,7.50,49.68,0.01,45.45
Radius,-39.87,-0.32,92.53,47.26,7.46,49.33,0.01,66.67
Speed,3.53,0.40,92.58,47.27,7.40,49.14,0.01,63.64
Damage,0.41,0.66,92.62,47.32,7.37,48.56,0.02,57.14
Duration,-63.51,-0.54,92.61,47.23,7.38,49.68,0.01,75.00
Windup,0.00,0.19,0.00,0.00,0.00,0.00,100.00,47.41
Recoil,0.00,-0.21,0.00,0.00,0.00,0.00,100.00,47.41
WeaponSpeed,1.59,0.16,92.50,47.32,7.48,48.51,0.02,50.00
Range,7.56,0.45,92.56,47.23,7.42,49.65,0.02,43.75
Splash,0.00,-0.26,0.00,0.00,0.00,0.00,100.00,47.41
Kraken,-1564.52,-15.65,3.07,85.53,0.00,0.00,96.93,46.21
Predator,-64.25,-0.64,8.58,41.79,0.00,0.00,91.42,47.94
Valkyrie,-80.46,-0.80,8.58,41.21,0.00,0.00,91.42,47.99
Artillery,-74.13,-0.74,8.44,52.04,0.00,0.00,91.56,46.99
Advanced Destroyer,-58.70,-0.59,8.41,48.76,0.00,0.00,91.59,47.29
Shade,-63.17,-0.63,8.57,52.06,0.00,0.00,91.43,46.98
Ranking,0.00,0.16,0.00,0.00,100.00,47.41,0.00,0.00
Aggression,0.87,0.87,0.00,0.00,100.00,47.41,0.00,0.00
vs. Crab,30.04,0.30,13.50,49.33,0.00,0.00,86.50,47.11
vs. Hunter,-21.47,-0.21,13.14,42.59,0.00,0.00,86.86,48.14
vs. Guardian Shield,484.94,4.85,12.87,53.22,0.00,0.00,87.13,46.55
vs. Recall,33.20,0.33,13.38,50.67,0.00,0.00,86.62,46.91
vs. Recall Hunter,-10.53,-0.11,13.59,45.44,0.00,0.00,86.41,47.72
vs. Scorpion,12.39,0.12,13.25,46.44,0.00,0.00,86.75,47.56
vs. Beetle,-25.47,-0.25,13.42,41.93,0.00,0.00,86.58,48.26
vs. Blink,38.62,0.39,13.43,52.22,0.00,0.00,86.57,46.67
vs. Blink Hunter,-14.87,-0.15,13.28,47.06,0.00,0.00,86.72,47.47
vs. Gunbot,16.57,0.17,13.27,50.73,0.00,0.00,86.73,46.91
vs. Missilebot,-16.82,-0.17,13.21,42.33,0.00,0.00,86.79,48.19
vs. Wasp,8.47,0.08,13.26,50.44,0.00,0.00,86.74,46.95
vs. Hornet,-22.26,-0.22,13.20,44.41,0.00,0.00,86.80,47.87
vs. Knight,71.69,0.72,13.10,50.94,0.00,0.00,86.90,46.88
vs. Crossbow,-33.59,-0.34,13.34,43.65,0.00,0.00,86.66,47.99
vs. Ballista,191.20,1.91,5.92,55.39,0.00,0.00,94.08,46.91
vs. King Crab,134.06,1.34,5.86,52.86,0.00,0.00,94.14,47.07
vs. Crusader,111.90,1.12,5.99,48.53,0.00,0.00,94.01,47.34
vs. Bomber,42.24,0.42,6.06,49.49,0.00,0.00,93.94,47.28
vs. Shocker,185.92,1.86,6.03,53.42,0.00,0.00,93.97,47.03
vs. Recall Shocker,164.14,1.64,6.10,51.08,0.00,0.00,93.90,47.17
vs. Mortar,163.08,1.63,6.05,45.40,0.00,0.00,93.95,47.54
vs. Swift Shocker,202.79,2.03,5.84,55.88,0.00,0.00,94.16,46.89
vs. Heavy Hunter,-48.86,-0.49,5.90,41.27,0.00,0.00,94.10,47.80
vs. Destroyer,185.60,1.86,6.07,54.11,0.00,0.00,93.93,46.98
vs. Raider,184.27,1.84,5.87,61.70,0.00,0.00,94.13,46.52
vs. Turret,101.11,1.01,5.86,51.87,0.00,0.00,94.14,47.13
vs. Heavy Ballista,292.55,2.93,6.35,44.22,0.00,0.00,93.65,47.63
vs. Gargantua,-170.70,-1.71,6.29,23.85,0.00,0.00,93.71,48.99
vs. Sniper,175.53,1.76,6.52,45.59,0.00,0.00,93.48,47.54
vs. Advanced Blink,60.04,0.60,6.61,45.25,0.00,0.00,93.39,47.57
vs. Assaultbot,9.73,0.10,6.60,38.16,0.00,0.00,93.40,48.07
vs. Advancedbot,-23.55,-0.24,6.36,25.53,0.00,0.00,93.64,48.90
vs. Behemoth,21.47,0.21,6.45,38.27,0.00,0.00,93.55,48.04
vs. Advanced Mortar,-114.65,-1.15,6.37,24.70,0.00,0.00,93.63,48.96
vs. Blaster,-114.41,-1.14,6.39,26.61,0.00,0.00,93.61,48.83
vs. Butterfly,219.59,2.20,8.96,59.39,0.00,0.00,91.04,46.23
vs. Dragonfly,52.66,0.53,9.00,51.32,0.00,0.00,91.00,47.03
vs. Falcon,168.43,1.68,8.71,52.20,0.00,0.00,91.29,46.96
vs. Airship,-37.16,-0.37,9.01,44.17,0.00,0.00,90.99,47.73
vs. Advanced Recall,65.67,0.66,8.78,52.03,0.00,0.00,91.22,46.97
vs. Mammoth,86.70,0.87,8.85,47.40,0.00,0.00,91.15,47.41
vs. Stinger,200.55,2.01,8.77,61.07,0.00,0.00,91.23,46.10
vs. Flak Turret,-45.52,-0.46,8.93,50.83,0.00,0.00,91.07,47.08
vs. Bulwark,-70.64,-0.71,6.45,31.68,0.00,0.00,93.55,48.50
vs. Katbus,302.57,3.03,6.39,45.73,0.00,0.00,93.61,47.53
vs. Locust,20.30,0.20,6.60,50.34,0.00,0.00,93.40,47.21
vs. Kraken,-793.91,-7.94,3.00,8.59,0.00,0.00,97.00,48.61
vs. Predator,-100.39,-1.00,6.53,40.77,0.00,0.00,93.47,47.88
vs. Valkyrie,-56.14,-0.56,6.77,40.82,0.00,0.00,93.23,47.89
vs. Artillery,178.22,1.78,6.59,45.86,0.00,0.00,93.41,47.52
vs. Advanced Destroyer,196.06,1.96,6.50,49.92,0.00,0.00,93.50,47.24
vs. Shade,190.31,1.90,6.60,50.58,0.00,0.00,93.40,47.19
vs. Ranking,0.00,0.16,0.00,0.00,100.00,47.41,0.00,0.00
vs. Aggression,1.20,1.20,0.00,0.00,100.00,47.41,0.00,0.00
Crab,27.11,0.27,12.97,87.93,0.00,0.00,87.03,87.00
Hunter,-2.26,-0.02,13.06,85.98,0.00,0.00,86.94,87.29
Guardian Shield,63.50,0.63,12.12,88.79,0.00,0.00,87.88,86.89
Recall,21.14,0.21,13.03,89.43,0.00,0.00,86.97,86.77
Recall Hunter,26.55,0.27,13.06,85.95,0.00,0.00,86.94,87.29
Scorpion,10.68,0.11,13.11,89.00,0.00,0.00,86.89,86.83
Beetle,-9.29,-0.09,13.29,86.73,0.00,0.00,86.71,87.18
Blink,7.32,0.07,12.85,87.43,0.00,0.00,87.15,87.07
Blink Hunter,-7.23,-0.07,13.06,84.58,0.00,0.00,86.94,87.50
Gunbot,12.18,0.12,13.03,88.51,0.00,0.00,86.97,86.91
Missilebot,2.89,0.03,13.19,85.62,0.00,0.00,86.81,87.35
Wasp,11.59,0.12,13.17,87.99,0.00,0.00,86.83,86.98
Hornet,-11.55,-0.12,12.96,85.74,0.00,0.00,87.04,87.32
Knight,-24.08,-0.24,13.00,87.55,0.00,0.00,87.00,87.05
Crossbow,-21.43,-0.21,13.22,85.88,0.00,0.00,86.78,87.31
Ballista,-180.75,-1.81,2.22,85.30,0.00,0.00,97.78,87.16
King Crab,100.97,1.01,2.38,84.17,0.00,0.00,97.62,87.19
Crusader,1.26,0.01,2.28,86.17,0.00,0.00,97.72,87.14
Bomber,-29.56,-0.30,2.43,84.27,0.00,0.00,97.57,87.19
Shocker,-55.51,-0.56,2.18,87.03,0.00,0.00,97.82,87.12
Recall Shocker,-231.15,-2.31,2.20,85.17,0.00,0.00,97.80,87.16
Mortar,-287.38,-2.87,2.14,86.14,0.00,0.00,97.86,87.14
Swift Shocker,-402.11,-4.02,2.25,82.26,0.00,0.00,97.75,87.23
Heavy Hunter,-10.57,-0.11,2.27,83.89,0.00,0.00,97.73,87.19
Destroyer,-1.65,-0.02,2.24,85.50,0.00,0.00,97.76,87.15
Raider,-121.16,-1.21,2.23,80.05,0.00,0.00,97.77,87.28
Turret,-35.60,-0.36,2.46,88.54,0.00,0.00,97.54,87.08
Heavy Ballista,-380.85,-3.81,2.72,87.68,0.00,0.00,97.28,87.10
Gargantua,-389.62,-3.90,2.89,87.42,0.00,0.00,97.11,87.11
Sniper,-300.90,-3.01,3.23,82.25,0.00,0.00,96.77,87.28
Advanced Blink,-2.61,-0.03,3.01,84.68,0.00,0.00,96.99,87.19
Assaultbot,-10.54,-0.11,3.49,86.00,0.00,0.00,96.51,87.16
Advancedbot,-29.28,-0.29,3.43,85.35,0.00,0.00,96.57,87.18
Behemoth,-89.54,-0.90,3.05,86.00,0.00,0.00,96.95,87.15
Advanced Mortar,-289.27,-2.89,3.17,88.10,0.00,0.00,96.83,87.09
Blaster,-212.52,-2.13,3.11,87.32,0.00,0.00,96.89,87.11
Butterfly,-16.15,-0.16,7.76,86.92,0.00,0.00,92.24,87.13
Dragonfly,-74.16,-0.74,7.74,85.53,0.00,0.00,92.26,87.25
Falcon,-46.15,-0.46,7.70,87.88,0.00,0.00,92.30,87.05
Airship,-30.26,-0.30,7.66,86.10,0.00,0.00,92.34,87.20
Advanced Recall,-16.95,-0.17,7.50,88.82,0.00,0.00,92.50,86.98
Mammoth,-103.00,-1.03,7.70,87.84,0.00,0.00,92.30,87.06
Stinger,-12.20,-0.12,7.68,86.10,0.00,0.00,92.32,87.20
Flak Turret,41.28,0.41,7.60,88.89,0.00,0.00,92.40,86.97
Bulwark,-375.76,-3.76,8.14,87.30,0.00,0.00,91.86,87.10
Katbus,-502.82,-5.03,8.09,86.90,0.00,0.00,91.91,87.14
Locust,-63.05,-0.63,7.55,85.53,0.00,0.00,92.45,87.25
Matter,1.00,29.99,51.79,87.29,48.14,86.94,0.08,85.71
Energy,2.51,75.15,51.54,86.79,48.36,87.48,0.10,81.08
Bandwidth,4.73,3.78,50.05,87.53,49.82,86.71,0.13,85.11
Health,0.01,27.85,51.35,87.96,48.61,86.21,0.04,100.00
Radius,87.15,2.61,51.63,87.61,48.29,86.59,0.08,85.71
Speed,20.41,1.29,51.49,87.34,48.43,86.88,0.09,87.10
Damage,4.05,40.50,51.31,88.34,48.59,85.86,0.10,70.59
Duration,-13667.61,-47.84,51.22,86.26,48.68,88.04,0.10,79.41
Windup,0.00,0.86,0.00,0.00,0.00,0.00,100.00,87.12
Recoil,0.00,-1.44,0.00,0.00,0.00,0.00,100.00,87.12
WeaponSpeed,0.00,-1.92,0.00,0.00,0.00,0.00,100.00,87.12
Range,200.93,24.11,51.59,87.84,48.32,86.36,0.09,75.76
Splash,0.00,1.62,0.00,0.00,0.00,0.00,100.00,87.12
Predator,-156.41,-1.56,7.38,85.95,0.00,0.00,92.62,87.21
Valkyrie,-73.44,-0.73,7.51,85.07,0.00,0.00,92.49,87.28
Artillery,-248.72,-2.49,7.75,88.86,0.00,0.00,92.25,86.97
Advanced Destroyer,-212.13,-2.12,7.98,86.31,0.00,0.00,92.02,87.19
Shade,-241.58,-2.42,7.85,87.00,0.00,0.00,92.15,87.13
Ranking,0.01,0.53,0.00,0.00,100.00,87.12,0.00,0.00
Aggression,-0.40,-0.40,0.00,0.00,100.00,87.12,0.00,0.00
vs. Crab,5.91,0.06,13.07,83.33,0.00,0.00,86.93,87.69
vs. Hunter,51.32,0.51,13.27,86.76,0.00,0.00,86.73,87.17
vs. Guardian Shield,-222.15,-2.22,13.05,87.83,0.00,0.00,86.95,87.01
vs. Recall,44.77,0.45,13.17,89.03,0.00,0.00,86.83,86.83
vs. Recall Hunter,56.96,0.57,13.45,88.28,0.00,0.00,86.55,86.94
vs. Scorpion,-16.80,-0.17,13.28,77.90,0.00,0.00,86.72,88.53
vs. Beetle,83.71,0.84,13.20,90.50,0.00,0.00,86.80,86.60
vs. Blink,44.07,0.44,13.22,88.76,0.00,0.00,86.78,86.87
vs. Blink Hunter,58.97,0.59,13.50,89.24,0.00,0.00,86.50,86.79
vs. Gunbot,23.50,0.24,13.53,88.95,0.00,0.00,86.47,86.83
vs. Missilebot,56.24,0.56,13.02,86.80,0.00,0.00,86.98,87.16
vs. Wasp,-16.12,-0.16,13.38,83.44,0.00,0.00,86.62,87.69
vs. Hornet,47.54,0.48,13.31,88.01,0.00,0.00,86.69,86.98
vs. Knight,98.10,0.98,13.38,89.01,0.00,0.00,86.62,86.82
vs. Crossbow,145.07,1.45,13.29,89.02,0.00,0.00,86.71,86.83
vs. Ballista,239.53,2.40,5.86,92.61,0.00,0.00,94.14,86.77
vs. King Crab,225.58,2.26,5.80,90.85,0.00,0.00,94.20,86.89
vs. Crusader,161.00,1.61,5.39,85.28,0.00,0.00,94.61,87.22
vs. Bomber,52.19,0.52,5.71,90.07,0.00,0.00,94.29,86.94
vs. Shocker,257.13,2.57,5.69,93.81,0.00,0.00,94.31,86.71
vs. Recall Shocker,271.03,2.71,5.73,91.07,0.00,0.00,94.27,86.88
vs. Mortar,299.06,2.99,5.63,91.86,0.00,0.00,94.37,86.83
vs. Swift Shocker,228.22,2.28,5.44,91.05,0.00,0.00,94.56,86.89
vs. Heavy Hunter,50.36,0.50,5.54,83.04,0.00,0.00,94.46,87.36
vs. Destroyer,266.65,2.67,5.37,93.54,0.00,0.00,94.63,86.75
vs. Raider,132.45,1.32,5.69,93.12,0.00,0.00,94.31,86.75
vs. Turret,-69.86,-0.70,5.54,92.04,0.00,0.00,94.46,86.83
vs. Heavy Ballista,550.87,5.51,7.01,92.90,0.00,0.00,92.99,86.68
vs. Gargantua,-391.99,-3.92,7.26,73.95,0.00,0.00,92.74,88.15
vs. Sniper,301.71,3.02,7.20,92.47,0.00,0.00,92.80,86.70
vs. Advanced Blink,-307.86,-3.08,7.20,70.92,0.00,0.00,92.80,88.37
vs. Assaultbot,26.58,0.27,7.04,89.24,0.00,0.00,92.96,86.96
vs. Advancedbot,-71.14,-0.71,7.31,61.71,0.00,0.00,92.69,89.12
vs. Behemoth,67.76,0.68,7.05,85.80,0.00,0.00,92.95,87.22
vs. Advanced Mortar,248.02,2.48,7.24,86.92,0.00,0.00,92.76,87.13
vs. Blaster,291.22,2.91,7.05,90.01,0.00,0.00,92.95,86.90
vs. Butterfly,197.12,1.97,8.67,92.58,0.00,0.00,91.33,86.60
vs. Dragonfly,204.05,2.04,8.48,92.72,0.00,0.00,91.52,86.60
vs. Falcon,234.11,2.34,8.48,92.55,0.00,0.00,91.52,86.61
vs. Airship,123.74,1.24,8.50,89.14,0.00,0.00,91.50,86.93
vs. Advanced Recall,91.76,0.92,8.54,92.25,0.00,0.00,91.46,86.64
vs. Mammoth,226.65,2.27,8.70,89.98,0.00,0.00,91.30,86.84
vs. Stinger,194.34,1.94,8.43,93.57,0.00,0.00,91.57,86.52
vs. Flak Turret,-416.81,-4.17,8.61,74.62,0.00,0.00,91.39,88.29
vs. Bulwark,438.68,4.39,7.24,90.16,0.00,0.00,92.76,86.88
vs. Katbus,426.12,4.26,7.10,90.20,0.00,0.00,92.90,86.88
vs. Locust,55.57,0.56,7.25,90.20,0.00,0.00,92.75,86.88
vs. Kraken,-4579.42,-45.79,3.43,48.69,0.00,0.00,96.57,88.48
vs. Predator,220.77,2.21,7.16,93.01,0.00,0.00,92.84,86.66
vs. Valkyrie,-99.48,-0.99,7.33,79.04,0.00,0.00,92.67,87.76
vs. Artillery,269.30,2.69,6.91,91.87,0.00,0.00,93.09,86.76
vs. Advanced Destroyer,259.45,2.59,7.34,92.46,0.00,0.00,92.66,86.69
vs. Shade,241.38,2.41,7.24,91.70,0.00,0.00,92.76,86.76
vs. Ranking,-0.00,-0.06,0.00,0.00,100.00,87.12,0.00,0.00
vs. Aggression,0.57,0.57,0.00,0.00,100.00,87.12,0.00,0.00
Crab,30.69,0.31,13.40,49.64,0.00,0.00,86.60,44.76
Hunter,11.07,0.11,13.34,42.53,0.00,0.00,86.66,45.86
Guardian Shield,-56.11,-0.56,13.22,44.87,0.00,0.00,86.78,45.50
Recall,26.04,0.26,13.35,52.12,0.00,0.00,86.65,44.38
Recall Hunter,8.91,0.09,13.27,40.81,0.00,0.00,86.73,46.12
Scorpion,18.07,0.18,13.32,53.16,0.00,0.00,86.68,44.23
Beetle,10.89,0.11,13.21,41.50,0.00,0.00,86.79,46.02
Blink,24.96,0.25,13.45,48.52,0.00,0.00,86.55,44.94
Blink Hunter,9.07,0.09,13.24,38.58,0.00,0.00,86.76,46.46
Gunbot,14.43,0.14,13.19,49.67,0.00,0.00,86.81,44.77
Missilebot,9.02,0.09,13.09,41.24,0.00,0.00,86.91,46.05
Wasp,6.71,0.07,13.23,46.90,0.00,0.00,86.77,45.19
Hornet,3.52,0.04,13.46,39.45,0.00,0.00,86.54,46.35
Knight,56.94,0.57,13.43,50.28,0.00,0.00,86.57,44.66
Crossbow,22.05,0.22,13.13,42.11,0.00,0.00,86.87,45.92
Ballista,28.96,0.29,2.32,46.62,0.00,0.00,97.68,45.39
King Crab,55.14,0.55,2.35,46.37,0.00,0.00,97.65,45.40
Crusader,91.91,0.92,2.30,53.33,0.00,0.00,97.70,45.23
Bomber,14.70,0.15,2.35,46.15,0.00,0.00,97.65,45.40
Shocker,47.29,0.47,2.20,48.22,0.00,0.00,97.80,45.36
Recall Shocker,20.77,0.21,2.25,50.33,0.00,0.00,97.75,45.31
Mortar,38.37,0.38,2.28,56.52,0.00,0.00,97.72,45.16
Swift Shocker,46.02,0.46,2.28,46.02,0.00,0.00,97.72,45.40
Heavy Hunter,8.28,0.08,2.35,47.20,0.00,0.00,97.65,45.38
Destroyer,49.10,0.49,2.25,50.25,0.00,0.00,97.75,45.31
Raider,4.71,0.05,2.33,41.83,0.00,0.00,97.67,45.50
Turret,13.06,0.13,2.36,50.72,0.00,0.00,97.64,45.29
Heavy Ballista,154.69,1.55,3.00,49.85,0.00,0.00,97.00,45.28
Gargantua,174.24,1.74,3.04,54.92,0.00,0.00,96.96,45.12
Sniper,50.67,0.51,3.09,48.11,0.00,0.00,96.91,45.33
Advanced Blink,104.37,1.04,3.08,46.66,0.00,0.00,96.92,45.38
Assaultbot,17.35,0.17,3.13,54.76,0.00,0.00,96.87,45.12
Advancedbot,7.41,0.07,3.16,50.43,0.00,0.00,96.84,45.25
Behemoth,105.54,1.06,3.13,54.87,0.00,0.00,96.87,45.11
Advanced Mortar,33.51,0.34,3.20,54.25,0.00,0.00,96.80,45.13
Blaster,30.76,0.31,3.07,51.58,0.00,0.00,96.93,45.22
Butterfly,26.94,0.27,10.93,48.13,0.00,0.00,89.07,45.08
Dragonfly,6.03,0.06,10.80,45.89,0.00,0.00,89.20,45.36
Falcon,47.32,0.47,11.07,54.38,0.00,0.00,88.93,44.30
Airship,-20.79,-0.21,10.76,45.06,0.00,0.00,89.24,45.46
Advanced Recall,28.12,0.28,10.86,52.27,0.00,0.00,89.14,44.58
Mammoth,107.85,1.08,11.06,54.44,0.00,0.00,88.94,44.30
Stinger,21.48,0.21,10.90,40.09,0.00,0.00,89.10,46.07
Flak Turret,-12.17,-0.12,10.88,39.94,0.00,0.00,89.12,46.09
Bulwark,94.12,0.94,8.52,57.22,0.00,0.00,91.48,44.32
Katbus,140.01,1.40,8.63,57.25,0.00,0.00,91.37,44.30
Locust,4.67,0.05,8.59,41.79,0.00,0.00,91.41,45.76
Kraken,420.23,4.20,3.00,85.95,0.00,0.00,97.00,44.16
Matter,0.12,0.15,87.02,45.03,12.96,48.03,0.02,44.44
Energy,0.52,0.65,86.83,45.00,13.15,48.18,0.02,46.67
Bandwidth,-2.68,-0.13,87.26,45.03,12.73,48.10,0.01,38.46
Health,0.00,0.05,87.02,44.98,12.96,48.38,0.01,60.00
Radius,-55.98,-0.84,86.83,45.02,13.16,48.03,0.01,33.33
Speed,3.57,0.28,86.99,44.92,12.99,48.77,0.02,47.06
Damage,1.97,1.97,86.98,44.95,13.00,48.56,0.02,56.25
Duration,-107.64,-2.80,86.90,44.93,13.08,48.68,0.01,46.15
Windup,163.90,0.16,86.94,45.10,13.04,47.56,0.02,47.06
Recoil,24.84,0.12,86.91,44.98,13.07,48.34,0.02,40.00
WeaponSpeed,1.21,0.24,86.96,45.03,13.02,47.99,0.03,54.55
Range,6.70,1.47,86.92,45.08,13.07,47.65,0.01,55.56
Splash,68.45,1.71,86.83,44.87,13.15,49.01,0.02,61.11
Valkyrie,-10.74,-0.11,8.56,39.81,0.00,0.00,91.44,45.94
Artillery,71.51,0.72,8.56,50.25,0.00,0.00,91.44,44.97
Advanced Destroyer,59.45,0.59,8.55,45.70,0.00,0.00,91.45,45.39
Shade,49.00,0.49,8.67,50.60,0.00,0.00,91.33,44.93
Ranking,0.00,0.19,0.00,0.00,100.00,45.42,0.00,0.00
Aggression,0.04,0.04,0.00,0.00,100.00,45.42,0.00,0.00
vs. Crab,-41.08,-0.41,13.25,41.30,0.00,0.00,86.75,46.05
vs. Hunter,8.37,0.08,13.23,46.47,0.00,0.00,86.77,45.26
vs. Guardian Shield,313.25,3.13,12.89,50.94,0.00,0.00,87.11,44.60
vs. Recall,-21.78,-0.22,13.36,44.42,0.00,0.00,86.64,45.57
vs. Recall Hunter,6.04,0.06,13.20,46.35,0.00,0.00,86.80,45.28
vs. Scorpion,-21.95,-0.22,13.49,37.55,0.00,0.00,86.51,46.64
vs. Beetle,0.16,0.00,13.38,45.31,0.00,0.00,86.62,45.44
vs. Blink,-21.61,-0.22,13.21,45.51,0.00,0.00,86.79,45.40
vs. Blink Hunter,19.80,0.20,13.23,50.86,0.00,0.00,86.77,44.59
vs. Gunbot,-8.50,-0.08,13.10,45.00,0.00,0.00,86.90,45.48
vs. Missilebot,7.22,0.07,13.22,45.99,0.00,0.00,86.78,45.33
vs. Wasp,-12.80,-0.13,13.63,43.62,0.00,0.00,86.37,45.70
vs. Hornet,17.33,0.17,13.40,49.49,0.00,0.00,86.60,44.79
vs. Knight,-61.35,-0.61,13.29,43.39,0.00,0.00,86.71,45.73
vs. Crossbow,-6.88,-0.07,13.41,45.39,0.00,0.00,86.59,45.42
vs. Ballista,3.67,0.04,5.95,49.15,0.00,0.00,94.05,45.18
vs. King Crab,-100.79,-1.01,5.80,45.73,0.00,0.00,94.20,45.40
vs. Crusader,-130.12,-1.30,6.04,39.84,0.00,0.00,93.96,45.78
vs. Bomber,-44.43,-0.44,5.98,41.14,0.00,0.00,94.02,45.69
vs. Shocker,-28.49,-0.28,5.98,47.84,0.00,0.00,94.02,45.26
vs. Recall Shocker,-46.79,-0.47,5.98,45.64,0.00,0.00,94.02,45.40
vs. Mortar,-104.96,-1.05,5.97,37.86,0.00,0.00,94.03,45.90
